"id_sscc","Periodo","Edad_media_de_la_población","Porcentaje_de_población_menor_de_18_años","Porcentaje_de_población_de_65_y_más_años","Tamaño_medio_del_hogar","Porcentaje_de_hogares_unipersonales","Población","Porcentaje_de_población_española","Índice_de_Gini","Distribución_de_la_renta_P80/P20","Renta_neta_media_por_persona_","Renta_neta_media_por_hogar","Media_de_la_renta_por_unidad_de_consumo","Mediana_de_la_renta_por_unidad_de_consumo","Renta_bruta_media_por_persona","Renta_bruta_media_por_hogar","tipo_eleccion","anyo_proceso","mes_proceso","id_ca","n_censo_ine","n_escrutinio_censo","n_escrutinio_censo_extr","n_votantes_censo_extr","n_partici_primer_av","n_partici_segund_av","n_vot_blanco","n_vot_nulos","PSOE","PP","Cs","ERC","VOX","JUNTS","PNV","PODEMOS_IU","EH_Bildu","BNG","CUP","N_VOTOS","P_PSOE","P_PP","P_Cs","P_ERC","P_VOX","P_JUNTS","P_PODEMOS_IU","P_CUP"
"0801902005",2019,46.4,12.4,26.1,2.33,30.9,2029,82,31.6,2.6,18983,44822,27925,25550,24066,56824,2,2019,11,9,1474,1474,0,0,704,1031,4,2,209,86,55,291,51,203,0,159,0,0,112,1166,0.179245283018868,0.0737564322469983,0.0471698113207547,0.249571183533448,0.0437392795883362,0.17409948542024,0.136363636363636,0.0960548885077187
"0801902006",2019,45.1,14.6,24,2.36,31.6,1660,75.6,33.8,2.8,19796,47206,28873,25550,25625,61106,2,2019,11,9,1100,1100,0,0,506,725,8,1,148,78,49,205,35,156,0,121,0,0,90,882,0.167800453514739,0.0884353741496599,0.0555555555555556,0.232426303854875,0.0396825396825397,0.17687074829932,0.13718820861678,0.102040816326531
"0801902007",2019,44.3,12,21.1,2.25,37.7,1175,75.5,33.6,3.1,19992,45955,29072,25550,25483,58575,2,2019,11,9,875,875,0,0,380,584,6,4,92,94,3,153,27,100,0,92,0,0,58,619,0.148626817447496,0.151857835218094,0.00484652665589661,0.247172859450727,0.0436187399030695,0.161550888529887,0.148626817447496,0.0936995153473344
"0801902008",2019,44.3,13.3,21.7,2.46,29.8,1919,75.5,31.9,2.7,18416,45543,27582,24150,24061,59505,2,2019,11,9,1281,1281,0,0,571,825,12,1,148,69,38,261,36,179,0,135,0,0,87,953,0.155299055613851,0.0724029380902413,0.0398740818467996,0.273871983210913,0.0377754459601259,0.187827911857293,0.141657922350472,0.0912906610703043
"0801902009",2019,43.3,15.1,20.2,2.52,26.5,1777,75.4,35.3,3.1,17889,45773,26494,22750,22712,58114,2,2019,11,9,1184,1184,0,0,545,811,4,1,181,83,51,210,47,110,0,154,0,0,101,937,0.193169690501601,0.0885805763073639,0.0544290288153682,0.224119530416222,0.0501600853788687,0.117395944503735,0.164354322305229,0.107790821771612
"0801902010",2019,44.6,15,21.6,2.54,27.7,1211,77.1,32.2,3.1,16417,42550,24620,22750,20728,53725,2,2019,11,9,815,815,0,0,366,553,5,3,107,67,36,119,33,104,0,105,0,0,53,624,0.171474358974359,0.107371794871795,0.0576923076923077,0.190705128205128,0.0528846153846154,0.166666666666667,0.168269230769231,0.0849358974358974
"0801902011",2019,45.5,11.1,23.9,2.29,32.1,1137,82.6,30.3,2.6,18183,42225,26289,23450,22867,53102,2,2019,11,9,846,846,0,0,352,581,4,1,103,63,51,147,38,96,0,109,0,0,46,653,0.157733537519142,0.0964777947932619,0.0781010719754977,0.225114854517611,0.0581929555895865,0.147013782542113,0.166921898928025,0.0704441041347626
"0801902012",2019,43.6,13.1,22.1,2.42,30.1,1508,74.6,32.8,2.7,14662,36324,21709,19250,17939,44444,2,2019,11,9,994,994,0,0,435,636,2,0,140,64,48,165,34,80,0,111,0,0,70,712,0.196629213483146,0.0898876404494382,0.0674157303370786,0.231741573033708,0.047752808988764,0.112359550561798,0.155898876404494,0.098314606741573
"0801902013",2019,41.9,14.2,16,2.15,41.5,1160,72.5,35,2.9,15363,33477,21846,18550,19123,41670,2,2019,11,9,723,723,0,0,282,419,9,1,103,34,29,118,24,42,0,94,0,0,47,491,0.209775967413442,0.0692464358452139,0.0590631364562118,0.240325865580448,0.0488798370672098,0.0855397148676171,0.191446028513238,0.0957230142566191
"0801902014",2019,40.6,14.8,14.5,2.34,33.4,1359,71.6,31,2.6,14580,34352,20983,18550,18102,42650,2,2019,11,9,824,824,0,0,341,481,6,2,102,25,17,133,28,80,0,139,0,0,44,568,0.179577464788732,0.0440140845070423,0.0299295774647887,0.234154929577465,0.0492957746478873,0.140845070422535,0.244718309859155,0.0774647887323944
"0801902015",2019,44.4,11.6,20.4,2.34,33.9,1562,71,33.6,3,15095,36181,21912,19250,18513,44373,2,2019,11,9,1002,1002,0,0,414,578,6,1,135,46,36,140,26,84,0,139,0,0,64,670,0.201492537313433,0.0686567164179104,0.0537313432835821,0.208955223880597,0.0388059701492537,0.125373134328358,0.207462686567164,0.0955223880597015
"0801902016",2019,45.3,13.1,22.3,2.39,31.5,1870,78.9,31.8,2.8,18640,45156,27052,23450,23675,57353,2,2019,11,9,1320,1320,0,0,603,846,4,8,167,91,69,220,38,144,0,132,0,0,97,958,0.174321503131524,0.0949895615866388,0.0720250521920668,0.22964509394572,0.0396659707724426,0.150313152400835,0.137787056367432,0.10125260960334
"0801902017",2019,44,13.8,19.9,2.43,29.9,1939,76.2,32.7,2.9,19109,47064,28232,24150,24899,61324,2,2019,11,9,1293,1293,0,0,592,848,8,3,183,79,54,252,26,149,0,132,0,0,94,969,0.188854489164087,0.0815273477812178,0.0557275541795666,0.260061919504644,0.0268317853457172,0.153766769865841,0.136222910216718,0.0970072239422085
"0801902018",2019,46.6,14.3,27.3,2.35,33.7,1803,79.1,32.9,2.9,19581,46824,28777,26250,24790,59282,2,2019,11,9,1283,1283,0,0,579,827,3,3,173,120,50,227,55,160,0,123,0,0,52,960,0.180208333333333,0.125,0.0520833333333333,0.236458333333333,0.0572916666666667,0.166666666666667,0.128125,0.0541666666666667
"0801902019",2019,44.3,13.6,21.3,2.34,34.3,1949,75.3,32.9,2.8,17310,41259,25311,22750,21728,51788,2,2019,11,9,1288,1288,0,0,581,811,2,10,167,90,53,247,42,142,0,145,0,0,66,952,0.175420168067227,0.0945378151260504,0.055672268907563,0.259453781512605,0.0441176470588235,0.149159663865546,0.152310924369748,0.069327731092437
"0801902020",2019,42.6,11.4,17.1,2.24,35.9,1450,68.5,34.1,3,15658,35610,22302,19950,19534,44425,2,2019,11,9,913,913,0,0,375,545,4,4,101,52,45,135,42,94,0,112,0,0,31,612,0.165032679738562,0.0849673202614379,0.0735294117647059,0.220588235294118,0.0686274509803922,0.15359477124183,0.183006535947712,0.0506535947712418
"0801902021",2019,45.8,11.3,23.1,2.19,34.8,1488,77,32.6,2.9,17300,38722,24708,20650,22163,49609,2,2019,11,9,1060,1060,0,0,453,655,4,5,170,64,39,182,40,65,0,128,0,0,64,752,0.226063829787234,0.0851063829787234,0.0518617021276596,0.242021276595745,0.0531914893617021,0.086436170212766,0.170212765957447,0.0851063829787234
"0801902022",2019,44,13.6,20,2.43,30.7,1266,76.7,38,3.8,16639,41354,24419,20650,21166,52605,2,2019,11,9,873,873,0,0,371,559,4,3,104,47,42,161,31,101,0,103,0,0,46,635,0.163779527559055,0.0740157480314961,0.0661417322834646,0.253543307086614,0.0488188976377953,0.159055118110236,0.162204724409449,0.0724409448818898
"0801902023",2019,48,9.6,25.9,2.21,35.2,1050,86.1,28.7,2.5,17581,39255,24871,23450,21946,49000,2,2019,11,9,843,843,0,0,363,563,2,4,129,52,35,149,23,69,0,115,0,0,43,615,0.209756097560976,0.0845528455284553,0.0569105691056911,0.242276422764228,0.0373983739837398,0.11219512195122,0.186991869918699,0.0699186991869919
"0801902024",2019,44.4,10.2,19.4,2.33,34.4,1121,69.6,36.1,3.5,15931,37764,22974,20650,20090,47621,2,2019,11,9,718,718,0,0,285,443,4,0,102,48,36,115,27,70,0,87,0,0,35,520,0.196153846153846,0.0923076923076923,0.0692307692307692,0.221153846153846,0.0519230769230769,0.134615384615385,0.167307692307692,0.0673076923076923
"0801902025",2019,45.1,12.5,23.2,2.18,37.7,1159,78.5,35.2,3.5,16097,35605,22820,19950,19888,43990,2,2019,11,9,799,799,0,0,339,495,3,3,124,46,45,128,19,84,0,79,0,0,38,563,0.220248667850799,0.0817051509769094,0.0799289520426288,0.227353463587922,0.0337477797513321,0.149200710479574,0.140319715808171,0.0674955595026643
"0801902026",2019,44.9,12.5,21.9,2.4,30.4,2136,75.5,36.3,3.3,17095,41294,24832,20650,21548,52048,2,2019,11,9,1456,1456,0,0,610,918,10,3,171,102,88,266,30,157,0,169,0,0,70,1053,0.162393162393162,0.0968660968660969,0.0835707502374169,0.252611585944919,0.0284900284900285,0.149097815764482,0.160493827160494,0.0664767331433998
"0801902027",2019,45.7,13.4,22.9,2.34,34.3,2048,77.7,32.9,2.9,17455,41378,25379,22750,22051,52274,2,2019,11,9,1418,1418,0,0,646,932,9,5,189,79,57,278,35,169,0,162,0,0,92,1061,0.17813383600377,0.0744580584354383,0.0537229029217719,0.262016965127238,0.0329877474081056,0.15928369462771,0.152686145146089,0.0867106503298775
"0801902028",2019,45.3,11.9,22.3,2.31,33.9,2015,76,35.3,3.3,17115,40650,24868,22050,21604,51312,2,2019,11,9,1413,1413,0,0,618,907,6,4,177,78,43,251,40,172,0,177,0,0,91,1029,0.17201166180758,0.075801749271137,0.0417881438289602,0.243926141885326,0.0388726919339164,0.167152575315841,0.17201166180758,0.0884353741496599
"0801902029",2019,44.2,14.3,21.8,2.42,29.8,1283,79.3,32.4,2.8,16215,39799,23944,21350,20328,49895,2,2019,11,9,890,890,0,0,362,585,2,2,125,48,26,189,36,87,0,99,0,0,48,658,0.189969604863222,0.0729483282674772,0.0395136778115502,0.287234042553192,0.0547112462006079,0.132218844984802,0.150455927051672,0.0729483282674772
"0801902030",2019,42.8,14.8,17.7,2.41,32.3,1343,70.6,30.6,2.7,13351,32576,19512,18550,16189,39500,2,2019,11,9,839,839,0,0,352,522,6,4,100,46,30,162,32,67,0,107,0,0,51,595,0.168067226890756,0.0773109243697479,0.0504201680672269,0.272268907563025,0.053781512605042,0.112605042016807,0.179831932773109,0.0857142857142857
"0801902031",2019,46.8,14.2,27.9,2.39,28.7,1043,86,30.7,2.7,18730,44918,27952,25550,23675,56776,2,2019,11,9,781,781,0,0,333,523,3,1,109,32,27,152,19,103,0,83,0,0,58,583,0.18696397941681,0.0548885077186964,0.0463121783876501,0.260720411663808,0.032590051457976,0.176672384219554,0.142367066895369,0.0994854202401372
"0801902032",2019,46,12.3,24.7,2.26,34.9,1045,82.5,32,2.5,17991,41885,26585,23450,22429,52219,2,2019,11,9,890,890,0,0,370,559,1,1,124,39,25,139,16,119,0,96,0,0,63,621,0.199677938808374,0.0628019323671498,0.0402576489533011,0.223832528180354,0.0257648953301127,0.191626409017713,0.154589371980676,0.101449275362319
"0801902033",2019,45.1,12,22.9,2.22,37.1,1183,79.1,28,2.5,17312,38844,24902,22750,21498,48236,2,2019,11,9,839,839,0,0,349,552,3,2,120,43,40,172,25,72,0,98,0,0,56,626,0.191693290734824,0.0686900958466454,0.0638977635782748,0.274760383386581,0.0399361022364217,0.115015974440895,0.156549520766773,0.0894568690095847
"0801902034",2019,45.7,10.5,23.5,2.27,38,1206,69,32.4,2.8,15139,34777,21186,18550,18580,42681,2,2019,11,9,790,790,0,0,335,492,8,1,108,30,32,148,15,60,0,108,0,0,38,539,0.200371057513915,0.0556586270871985,0.0593692022263451,0.274582560296846,0.0278293135435993,0.111317254174397,0.200371057513915,0.0705009276437848
"0801902035",2019,47.7,9.8,27.1,2.22,34.8,1296,78.4,33.6,2.7,19014,42614,27216,22750,23808,53358,2,2019,11,9,933,933,0,0,372,604,1,6,113,46,27,176,34,110,0,100,0,0,66,672,0.168154761904762,0.068452380952381,0.0401785714285714,0.261904761904762,0.0505952380952381,0.163690476190476,0.148809523809524,0.0982142857142857
"0801902036",2019,45.4,12.9,22.4,2.39,31.3,1190,82.4,29.8,2.4,18382,44170,27601,25550,23781,57141,2,2019,11,9,869,869,0,0,384,572,2,1,107,55,50,155,23,131,0,93,0,0,54,668,0.160179640718563,0.0823353293413174,0.0748502994011976,0.232035928143713,0.0344311377245509,0.196107784431138,0.139221556886228,0.0808383233532934
"0801902037",2019,46.2,12,23.4,2.39,30.4,1176,85.7,29.8,2.4,19273,46457,27784,25550,24481,59011,2,2019,11,9,913,913,0,0,426,632,3,0,116,52,38,205,34,92,0,103,0,0,61,701,0.165477888730385,0.0741797432239658,0.0542082738944365,0.29243937232525,0.0485021398002853,0.131241084165478,0.146932952924394,0.087018544935806
"0801902038",2019,44.8,10.7,18.3,2.37,34,1561,82.8,32.4,2.9,19085,45750,27797,24850,24317,58293,2,2019,11,9,1169,1169,0,0,511,750,5,2,156,80,36,259,21,131,0,140,0,0,85,908,0.171806167400881,0.0881057268722467,0.039647577092511,0.285242290748899,0.0231277533039648,0.144273127753304,0.154185022026432,0.0936123348017621
"0801902039",2019,44.4,12.7,20.7,2.29,33.8,1751,76.1,33.4,2.8,17197,39686,24694,21350,21574,49788,2,2019,11,9,1199,1199,0,0,512,746,9,1,160,71,32,195,44,144,0,134,0,0,77,857,0.186697782963827,0.0828471411901984,0.0373395565927655,0.227537922987165,0.0513418903150525,0.168028004667445,0.156359393232205,0.0898483080513419
"0801902040",2019,43.7,11.4,19.2,2.23,35.8,1645,69.5,33.4,3.1,15215,34459,21667,19950,19155,43383,2,2019,11,9,1028,1028,0,0,280,565,4,0,138,49,35,172,31,82,0,139,0,0,65,711,0.194092827004219,0.0689170182841069,0.0492264416315049,0.241912798874824,0.0436005625879044,0.115330520393812,0.19549929676512,0.0914205344585091
"0801902041",2019,45.9,11.9,25,2.22,35.8,1612,79.4,32.2,2.9,16920,38117,24042,22050,21030,47376,2,2019,11,9,1200,1200,0,0,471,716,5,0,148,60,51,207,35,141,0,138,0,0,59,839,0.176400476758045,0.0715137067938021,0.0607866507747318,0.246722288438617,0.0417163289630513,0.168057210965435,0.164481525625745,0.0703218116805721
"0801902042",2019,49,10.7,29.6,2.28,30.5,1604,89.1,29.4,2.7,20166,46488,29126,26950,25616,59051,2,2019,11,9,1281,1281,0,0,574,858,9,0,150,79,44,254,36,207,0,132,0,0,79,981,0.152905198776758,0.0805300713557594,0.0448521916411825,0.258919469928644,0.036697247706422,0.211009174311927,0.134556574923547,0.0805300713557594
"0801902043",2019,44.3,14.1,20.2,2.44,30.5,1477,82.8,32.8,3.1,18085,44538,26777,24150,23293,57363,2,2019,11,9,1072,1072,0,0,459,678,3,9,145,53,38,221,20,141,0,124,0,0,71,813,0.178351783517835,0.0651906519065191,0.046740467404674,0.271832718327183,0.02460024600246,0.173431734317343,0.152521525215252,0.0873308733087331
"0801902044",2019,45.4,12.9,24.9,2.35,32.6,1243,75.1,34.4,2.9,15825,38021,22783,19950,19347,46484,2,2019,11,9,845,845,0,0,331,521,3,3,99,61,37,156,22,84,0,93,0,0,47,599,0.165275459098498,0.101836393989983,0.0617696160267112,0.260434056761269,0.0367278797996661,0.140233722871452,0.155258764607679,0.0784641068447412
"0801902045",2019,46.5,13.1,26.9,2.42,26.3,1150,80,37.2,2.9,19044,46507,27699,22750,24078,58799,2,2019,11,9,810,810,0,0,245,425,2,1,101,58,25,173,22,99,0,83,0,0,33,594,0.17003367003367,0.0976430976430976,0.0420875420875421,0.291245791245791,0.037037037037037,0.166666666666667,0.13973063973064,0.0555555555555556
"0801902046",2019,43.7,13.9,20.1,2.41,34.1,1938,76.8,31.7,2.9,15659,38036,23151,20650,19371,47052,2,2019,11,9,1288,1288,0,0,550,772,8,4,153,65,45,230,45,143,0,145,0,0,86,912,0.167763157894737,0.0712719298245614,0.0493421052631579,0.25219298245614,0.0493421052631579,0.156798245614035,0.158991228070175,0.0942982456140351
"0801902047",2019,45.4,13.2,23.9,2.45,30.6,1928,75.2,36.6,3.4,16668,41713,24403,20650,20953,52436,2,2019,11,9,1290,1290,0,0,286,814,4,1,155,82,37,254,39,172,0,146,0,0,83,968,0.160123966942149,0.0847107438016529,0.0382231404958678,0.262396694214876,0.0402892561983471,0.177685950413223,0.150826446280992,0.0857438016528926
"0801902048",2019,43,12.3,19,2.47,32.4,1266,70.5,35.8,3,16140,40302,23667,19950,20238,50533,2,2019,11,9,809,809,0,0,296,464,3,2,97,47,31,124,27,95,0,85,0,0,47,553,0.175406871609403,0.0849909584086799,0.0560578661844485,0.224231464737794,0.0488245931283906,0.171790235081374,0.15370705244123,0.0849909584086799
"0801902049",2019,45,9.9,22.4,2.24,37.8,2072,66.8,39.1,3.4,15890,36297,22520,17850,19832,45303,2,2019,11,9,1314,1314,0,0,536,776,6,4,152,87,46,201,31,153,0,148,0,0,81,899,0.169076751946607,0.0967741935483871,0.0511679644048943,0.223581757508343,0.0344827586206897,0.170189098998888,0.164627363737486,0.0901001112347052
"0801902050",2019,44.3,10.7,19.7,2.21,37.9,1634,71.2,34.3,3.1,16535,36962,23235,19950,20674,46213,2,2019,11,9,1048,1048,0,0,400,590,1,4,129,64,49,160,50,105,0,103,0,0,60,720,0.179166666666667,0.0888888888888889,0.0680555555555555,0.222222222222222,0.0694444444444444,0.145833333333333,0.143055555555556,0.0833333333333333
"0801902051",2019,44.1,10,20.7,2.23,38.6,1803,66,36.1,3.4,15335,35283,22012,18550,19183,44135,2,2019,11,9,1138,1138,0,0,483,645,3,3,118,55,47,206,42,119,0,111,0,0,65,763,0.154652686762779,0.072083879423329,0.0615989515072084,0.269986893840105,0.055045871559633,0.155963302752294,0.145478374836173,0.0851900393184797
"0801902052",2019,43.4,12.6,19,2.27,37.1,1789,70.2,34.3,3,16917,39414,24793,22050,21420,49907,2,2019,11,9,1135,1135,0,0,500,731,1,3,129,76,54,214,30,143,0,121,0,0,73,840,0.153571428571429,0.0904761904761905,0.0642857142857143,0.254761904761905,0.0357142857142857,0.170238095238095,0.144047619047619,0.0869047619047619
"0801902053",2019,44.5,11.5,20.2,2.1,40.8,1798,75.8,37.5,3.8,18684,39971,26374,22750,23810,50937,2,2019,11,9,1193,1193,0,0,500,704,4,4,140,77,59,166,33,165,0,127,0,0,65,832,0.168269230769231,0.0925480769230769,0.0709134615384615,0.199519230769231,0.0396634615384615,0.198317307692308,0.152644230769231,0.078125
"0801902054",2019,44,14.3,22.5,2.32,34.2,1843,78.1,32.8,2.9,18114,42887,26770,24150,23009,54476,2,2019,11,9,1258,1258,0,0,510,740,9,1,155,80,45,227,32,151,0,135,0,0,86,911,0.170142700329308,0.0878155872667399,0.0493962678375412,0.249176728869374,0.0351262349066959,0.165751920965971,0.148188803512623,0.0944017563117453
"0801902055",2019,45.4,12.1,22.7,2.28,33.1,1779,78.8,33.7,3,18793,43653,27629,24150,24119,56023,2,2019,11,9,1274,1274,0,0,536,839,5,5,130,103,21,238,41,192,0,128,0,0,94,947,0.13727560718057,0.108764519535375,0.0221752903907075,0.251319957761352,0.0432946145723337,0.202745512143611,0.135163674762408,0.0992608236536431
"0801902056",2019,42.5,14.4,18.1,2.22,39.9,1429,74.9,34,3.1,19107,43014,28056,24850,24711,55630,2,2019,11,9,965,965,0,0,392,585,3,3,110,51,30,150,27,120,0,109,0,0,87,684,0.160818713450292,0.0745614035087719,0.043859649122807,0.219298245614035,0.0394736842105263,0.175438596491228,0.159356725146199,0.12719298245614
"0801902057",2019,45.2,16.5,24.5,2.44,30.3,1295,81.5,34.2,2.7,23120,56946,34562,29750,30386,74843,2,2019,11,9,897,897,0,0,375,575,4,5,87,48,30,140,20,168,0,101,0,0,84,678,0.128318584070796,0.0707964601769911,0.0442477876106195,0.206489675516224,0.0294985250737463,0.247787610619469,0.148967551622419,0.123893805309735
"0801902058",2019,46.5,14.2,25.1,2.22,36.6,1367,83.4,32.2,2.7,20873,47199,31253,28700,28072,63478,2,2019,11,9,1009,1009,0,0,392,618,9,2,88,67,28,191,16,187,0,99,0,0,79,755,0.116556291390728,0.0887417218543046,0.0370860927152318,0.252980132450331,0.0211920529801325,0.247682119205298,0.13112582781457,0.104635761589404
"0801902059",2019,44,14.4,22.3,2.49,28.3,1726,76.4,38.6,3.8,21874,54311,32331,26250,28618,71055,2,2019,11,9,1161,1161,0,0,508,734,8,8,132,62,55,180,38,184,0,119,0,0,87,857,0.154025670945158,0.0723453908984831,0.0641773628938156,0.210035005834306,0.044340723453909,0.214702450408401,0.138856476079347,0.101516919486581
"0801902060",2019,43.9,15.3,22,2.35,36.3,1715,76.3,34.2,3,19172,45775,28649,24850,24926,59514,2,2019,11,9,1136,1136,0,0,460,690,6,1,111,76,38,222,27,181,0,102,0,0,86,843,0.131672597864769,0.0901542111506524,0.0450771055753262,0.263345195729537,0.0320284697508897,0.214709371293001,0.120996441281139,0.102016607354686
"0801902061",2019,42.5,12.4,18.4,2.23,34.1,1373,73.5,36.7,3.2,18531,41655,26893,22750,23742,53369,2,2019,11,9,891,891,0,0,377,549,4,7,109,69,26,136,32,127,0,93,0,0,57,649,0.167950693374422,0.106317411402157,0.0400616332819723,0.209553158705701,0.049306625577812,0.195685670261941,0.143297380585516,0.0878274268104777
"0801902062",2019,43.1,15.2,19.9,2.26,36.1,1485,77.2,37.6,3.2,21592,49767,32457,26250,29206,67316,2,2019,11,9,1006,1006,0,0,421,642,6,2,144,37,39,160,32,153,0,130,0,0,77,772,0.186528497409326,0.0479274611398964,0.0505181347150259,0.207253886010363,0.0414507772020725,0.198186528497409,0.16839378238342,0.099740932642487
"0801902063",2019,45.8,14.5,24.2,2.52,28.4,1118,77.1,41,3.7,26837,68654,41006,31850,37051,94783,2,2019,11,9,880,880,0,0,366,557,1,1,107,93,30,135,38,151,0,39,0,0,41,634,0.168769716088328,0.146687697160883,0.0473186119873817,0.212933753943218,0.0599369085173502,0.238170347003155,0.0615141955835962,0.0646687697160883
"0801902064",2019,45,14.5,24.4,2.4,31.4,1295,79.1,34.7,2.8,23302,57265,35342,31150,31992,78622,2,2019,11,9,894,894,0,0,410,617,1,1,134,61,38,131,34,183,0,94,0,0,51,726,0.184573002754821,0.0840220385674931,0.0523415977961433,0.180440771349862,0.046831955922865,0.252066115702479,0.129476584022039,0.0702479338842975
"0801902065",2019,41.9,14.5,16.8,2.34,35,1859,74.1,37,3.3,20387,48029,29998,24850,26722,62952,2,2019,11,9,1240,1240,0,0,516,749,10,5,140,81,48,199,42,147,0,144,0,0,93,894,0.156599552572707,0.0906040268456376,0.0536912751677852,0.222595078299776,0.0469798657718121,0.164429530201342,0.161073825503356,0.104026845637584
"0801902066",2019,46.3,11.9,25.6,2.32,32.4,1760,80.9,31.9,2.8,19876,46547,28746,25550,25454,59611,2,2019,11,9,1306,1306,0,0,608,835,4,1,172,65,54,260,33,166,0,143,0,0,66,959,0.179353493222106,0.0677789363920751,0.0563086548488008,0.2711157455683,0.0344108446298227,0.173096976016684,0.149113660062565,0.0688216892596455
"0801902067",2019,41.3,14,15.6,2.26,36,1665,70.4,32.5,2.8,17113,39081,24644,21350,21885,49978,2,2019,11,9,1028,1028,0,0,414,633,2,2,141,58,42,171,20,116,0,133,0,0,82,763,0.184796854521625,0.0760157273918742,0.055045871559633,0.224115334207077,0.0262123197903014,0.152031454783748,0.174311926605505,0.107470511140236
"0801902068",2019,44.2,12.9,21.4,2.35,31.4,1616,73.9,33.7,3.1,17927,42348,25993,23450,22900,54097,2,2019,11,9,1065,1065,0,0,429,689,5,3,123,60,38,178,30,170,0,140,0,0,69,808,0.152227722772277,0.0742574257425743,0.047029702970297,0.22029702970297,0.0371287128712871,0.21039603960396,0.173267326732673,0.0853960396039604
"0801902069",2019,43.5,15.6,21.8,2.38,34.1,1393,75.8,36.7,3.5,20527,49140,31078,26950,27621,66125,2,2019,11,9,895,895,0,0,411,629,0,0,108,83,38,143,33,144,0,82,0,0,68,699,0.15450643776824,0.118741058655222,0.0543633762517883,0.204577968526466,0.0472103004291846,0.206008583690987,0.117310443490701,0.0972818311874106
"0801902070",2019,44.5,13.5,20.9,2.33,36.5,1219,76,39.2,3.6,22688,54335,33350,26950,30158,72225,2,2019,11,9,844,844,0,0,325,523,2,0,81,86,31,125,19,136,0,87,0,0,78,643,0.12597200622084,0.133748055987558,0.0482115085536547,0.194401244167963,0.0295489891135303,0.211508553654743,0.135303265940902,0.121306376360809
"0801902071",2019,43.6,14.6,20,2.39,31.6,1667,78.9,35.4,3,22484,54911,34047,29050,30890,75442,2,2019,11,9,1150,1150,0,0,500,749,10,3,130,103,26,188,35,202,0,122,0,0,84,890,0.146067415730337,0.115730337078652,0.0292134831460674,0.21123595505618,0.0393258426966292,0.226966292134831,0.137078651685393,0.0943820224719101
"0801902072",2019,45.1,14.7,22,2.35,34.7,1181,82.3,36,3.3,25420,60784,37733,31850,34221,81830,2,2019,11,9,857,857,0,0,332,511,5,0,94,76,37,131,37,131,0,82,0,0,40,628,0.14968152866242,0.121019108280255,0.0589171974522293,0.20859872611465,0.0589171974522293,0.20859872611465,0.130573248407643,0.0636942675159236
"0801902073",2019,42.5,13.9,17.8,2.37,35.2,1593,73.7,36,3,23183,56834,35313,29750,31423,77036,2,2019,11,9,1082,1082,0,0,382,638,9,0,123,64,44,149,34,150,0,105,0,0,88,757,0.162483487450462,0.0845442536327609,0.0581241743725231,0.196829590488771,0.0449141347424042,0.198150594451783,0.138705416116248,0.116248348745046
"0801902074",2019,42.1,15.6,17.8,2.54,30.7,1258,65.7,40.2,3.8,20833,54703,32987,24850,29494,77446,2,2019,11,9,731,731,0,0,293,479,5,1,105,36,47,94,24,106,0,87,0,0,59,558,0.188172043010753,0.0645161290322581,0.0842293906810036,0.168458781362007,0.043010752688172,0.189964157706093,0.155913978494624,0.10573476702509
"0801902075",2019,43.2,14.3,18.9,2.4,32.1,1248,69.3,36.2,3.2,20988,51442,31526,26950,27526,67468,2,2019,11,9,773,773,0,0,342,478,5,2,84,43,31,120,31,125,0,95,0,0,53,582,0.144329896907216,0.0738831615120275,0.0532646048109966,0.206185567010309,0.0532646048109966,0.214776632302405,0.163230240549828,0.0910652920962199
"0801902076",2019,43.9,14.8,20.4,2.43,33.2,1619,74.6,39.8,3.4,24716,61456,37242,29050,33552,83427,2,2019,11,9,1031,1031,0,0,418,636,11,2,133,60,33,149,17,183,0,106,0,0,89,770,0.172727272727273,0.0779220779220779,0.0428571428571429,0.193506493506494,0.0220779220779221,0.237662337662338,0.137662337662338,0.115584415584416
"0801902077",2019,42.6,10.8,17.1,2.21,40.6,1534,62,41.4,3.4,20947,48785,32787,26250,29236,68090,2,2019,11,9,934,934,0,0,325,511,2,2,106,78,44,102,41,147,0,76,0,0,42,636,0.166666666666667,0.122641509433962,0.0691823899371069,0.160377358490566,0.0644654088050314,0.231132075471698,0.119496855345912,0.0660377358490566
"0801902078",2019,44.8,13.3,23.4,2.2,43.5,1259,66.9,45.2,3.8,29083,67917,44462,28350,40102,93649,2,2019,11,9,809,809,0,0,327,459,6,3,92,92,33,95,39,114,0,68,0,0,29,562,0.163701067615658,0.163701067615658,0.0587188612099644,0.169039145907473,0.0693950177935943,0.202846975088968,0.120996441281139,0.0516014234875445
"0801902079",2019,43.9,13.9,21.9,2.2,40.4,1313,69.3,45,4.2,25922,58482,39413,29050,36297,81889,2,2019,11,9,811,811,0,0,303,463,3,0,105,67,33,107,41,115,0,55,0,0,44,567,0.185185185185185,0.118165784832451,0.0582010582010582,0.188712522045855,0.072310405643739,0.202821869488536,0.0970017636684303,0.0776014109347443
"0801902080",2019,43.9,13.2,20.6,2.31,37.3,1439,71.5,40.8,3.9,24978,59649,36833,29050,34652,82752,2,2019,11,9,960,960,0,0,382,565,4,2,117,90,36,127,51,130,0,68,0,0,61,680,0.172058823529412,0.132352941176471,0.0529411764705882,0.186764705882353,0.075,0.191176470588235,0.1,0.0897058823529412
